Provider,total_claims,avg_reimbursement,max_reimbursement,total_reimbursement,avg_deductible,avg_length_of_stay,avg_patient_chronics,avg_months_partA,avg_months_partB,percent_renal_disease,gender_ratio,ChronicCond_Alzheimer_ratio,ChronicCond_Heartfailure_ratio,ChronicCond_KidneyDisease_ratio,ChronicCond_Cancer_ratio,ChronicCond_ObstrPulmonary_ratio,ChronicCond_Depression_ratio,ChronicCond_Diabetes_ratio,ChronicCond_IschemicHeart_ratio,ChronicCond_Osteoporasis_ratio,ChronicCond_rheumatoidarthritis_ratio,ChronicCond_stroke_ratio,PotentialFraud
PRV51774,3,996.6666666666666,2800,2990,0.0,,5.666666666666667,12.0,12.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,No
PRV51775,39,246.4102564102564,2700,9610,5.641025641025641,,4.641025641025641,11.692307692307692,12.0,0.15384615384615385,0.4358974358974359,0.358974358974359,0.6410256410256411,0.41025641025641024,0.10256410256410256,0.3333333333333333,0.48717948717948717,0.7948717948717948,0.7948717948717948,0.28205128205128205,0.358974358974359,0.07692307692307693,No
PRV51776,54,234.07407407407408,1400,12640,1.4814814814814814,,3.6666666666666665,12.0,12.0,0.1111111111111111,0.35185185185185186,0.35185185185185186,0.5,0.3148148148148148,0.14814814814814814,0.2962962962962963,0.4444444444444444,0.5185185185185185,0.5185185185185185,0.2962962962962963,0.25925925925925924,0.018518518518518517,No
PRV51778,3,83.33333333333333,200,250,0.0,,5.666666666666667,12.0,8.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,No
PRV51779,24,320.4166666666667,2100,7690,0.0,,4.625,12.0,12.0,0.2916666666666667,0.4166666666666667,0.3333333333333333,0.625,0.5,0.041666666666666664,0.375,0.625,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.4166666666666667,0.0,No
PRV51780,34,150.58823529411765,1300,5120,1.1764705882352942,,4.147058823529412,12.0,12.0,0.08823529411764706,0.38235294117647056,0.29411764705882354,0.47058823529411764,0.29411764705882354,0.029411764705882353,0.23529411764705882,0.35294117647058826,0.6470588235294118,0.7647058823529411,0.7058823529411765,0.23529411764705882,0.11764705882352941,No
PRV51781,24,125.0,1000,3000,4.166666666666667,,4.666666666666667,12.0,12.0,0.20833333333333334,0.4166666666666667,0.4166666666666667,0.5,0.5416666666666666,0.16666666666666666,0.20833333333333334,0.4583333333333333,0.75,0.8333333333333334,0.25,0.4166666666666667,0.125,No
PRV51784,8,477.5,2000,3820,0.0,,5.125,12.0,12.0,0.125,0.375,0.375,0.625,0.5,0.25,0.25,0.625,0.75,0.75,0.5,0.5,0.0,No
PRV51786,5,56.0,90,280,14.0,,3.4,12.0,12.0,0.0,0.6,0.6,0.2,0.0,0.4,0.0,0.2,0.8,0.8,0.4,0.0,0.0,No
PRV51787,3,50.0,60,150,0.0,,4.333333333333333,12.0,12.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,No
PRV51788,139,279.0647482014389,3300,38790,1.5827338129496402,,4.985611510791367,11.741007194244604,11.223021582733812,0.30935251798561153,0.4316546762589928,0.4028776978417266,0.6690647482014388,0.4460431654676259,0.10071942446043165,0.34532374100719426,0.48201438848920863,0.7553956834532374,0.8273381294964028,0.4316546762589928,0.3597122302158273,0.16546762589928057,No
PRV51789,32,216.875,3300,6940,2.5,,4.03125,12.0,12.0,0.0625,0.34375,0.28125,0.46875,0.28125,0.03125,0.25,0.4375,0.71875,0.78125,0.28125,0.375,0.125,No
PRV51790,76,244.47368421052633,2200,18580,0.6578947368421053,,4.842105263157895,11.921052631578947,12.0,0.23684210526315788,0.4473684210526316,0.3815789473684211,0.7368421052631579,0.4342105263157895,0.17105263157894737,0.32894736842105265,0.4473684210526316,0.7368421052631579,0.7894736842105263,0.34210526315789475,0.34210526315789475,0.13157894736842105,No
PRV51792,46,465.0,3300,21390,4.3478260869565215,,4.391304347826087,12.0,12.0,0.21739130434782608,0.4782608695652174,0.1956521739130435,0.6956521739130435,0.4782608695652174,0.10869565217391304,0.5434782608695652,0.5217391304347826,0.6956521739130435,0.7391304347826086,0.1956521739130435,0.15217391304347827,0.06521739130434782,No
PRV51793,25,200.0,2000,5000,0.0,,5.4,12.0,11.96,0.24,0.44,0.36,0.72,0.44,0.24,0.28,0.68,0.72,0.96,0.52,0.48,0.0,No
PRV51794,11,183.63636363636363,800,2020,0.0,,4.454545454545454,12.0,12.0,0.45454545454545453,0.5454545454545454,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.2727272727272727,0.09090909090909091,No
PRV51795,36,208.61111111111111,2000,7510,0.0,,4.5,12.0,12.0,0.08333333333333333,0.25,0.4444444444444444,0.6111111111111112,0.3333333333333333,0.027777777777777776,0.19444444444444445,0.3888888888888889,0.7222222222222222,0.8611111111111112,0.3888888888888889,0.25,0.2777777777777778,No
PRV51796,4,35.0,100,140,0.0,,3.25,12.0,12.0,0.0,0.0,0.25,0.25,0.5,0.0,0.25,0.25,0.5,0.75,0.25,0.25,0.0,No
PRV51797,5,90.0,200,450,20.0,,3.8,12.0,12.0,0.2,0.4,0.6,0.2,0.2,0.0,0.4,0.8,0.2,0.8,0.2,0.2,0.2,No
PRV51798,10,142.0,600,1420,0.0,,3.6,12.0,12.0,0.2,0.1,0.4,0.4,0.1,0.2,0.2,0.3,0.6,0.4,0.8,0.2,0.0,No
PRV51799,3,243.33333333333334,700,730,0.0,,4.0,12.0,12.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,No
PRV51801,20,251.5,3300,5030,2.0,,4.7,12.0,12.0,0.25,0.45,0.4,0.75,0.5,0.05,0.35,0.2,0.9,0.75,0.4,0.25,0.15,No
PRV51802,24,205.41666666666666,1600,4930,8.333333333333334,,4.291666666666667,12.0,12.0,0.2916666666666667,0.5416666666666666,0.3333333333333333,0.5,0.3333333333333333,0.041666666666666664,0.4166666666666667,0.3333333333333333,0.75,0.9166666666666666,0.2916666666666667,0.25,0.125,No
PRV51803,5,6714.0,21000,33570,427.2,3.5,5.8,12.0,12.0,0.6,0.6,0.2,0.8,0.8,0.4,0.6,0.2,1.0,0.8,0.2,0.6,0.2,No
PRV51805,3,22333.333333333332,57000,67000,1068.0,12.0,4.666666666666667,12.0,12.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,Yes
PRV51806,1,13000.0,13000,13000,1068.0,4.0,5.0,12.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,No
PRV51807,7,14000.0,34000,98000,1068.0,4.714285714285714,5.857142857142857,12.0,12.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.14285714285714285,1.0,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.5714285714285714,No
PRV51809,27,8963.703703703704,33000,242020,1068.0,5.888888888888889,5.333333333333333,12.0,12.0,0.18518518518518517,0.2222222222222222,0.5185185185185185,0.6296296296296297,0.5925925925925926,0.07407407407407407,0.4074074074074074,0.7777777777777778,0.8148148148148148,0.8148148148148148,0.18518518518518517,0.2962962962962963,0.2222222222222222,No
PRV51810,3,9666.666666666666,14000,29000,1068.0,4.666666666666667,4.666666666666667,12.0,12.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,No
PRV51811,15,13266.666666666666,57000,199000,1068.0,5.466666666666667,5.133333333333334,12.0,12.0,0.2,0.6,0.3333333333333333,0.8,0.4666666666666667,0.06666666666666667,0.4666666666666667,0.6,0.6666666666666666,0.8,0.4,0.26666666666666666,0.26666666666666666,No
PRV51812,1,6000.0,6000,6000,1068.0,7.0,5.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,No
PRV51813,10,11000.0,30000,110000,1068.0,8.1,5.0,12.0,12.0,0.3,0.5,0.4,0.9,0.5,0.0,0.3,0.6,0.8,0.9,0.4,0.2,0.0,No
PRV51815,5,162.0,500,810,0.0,,4.6,12.0,12.0,0.0,0.2,0.0,0.6,0.2,0.2,0.6,0.8,0.4,0.6,0.8,0.4,0.0,No
PRV51816,7,9714.285714285714,24000,68000,1068.0,3.857142857142857,5.857142857142857,12.0,12.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.2857142857142857,No
PRV51818,29,9206.896551724138,35000,267000,1068.0,6.0,5.379310344827586,11.827586206896552,11.689655172413794,0.3103448275862069,0.27586206896551724,0.5517241379310345,0.4827586206896552,0.5862068965517241,0.10344827586206896,0.3793103448275862,0.7241379310344828,0.7931034482758621,0.7931034482758621,0.2413793103448276,0.5172413793103449,0.20689655172413793,Yes
PRV51819,3,2350.0,5000,7050,712.0,6.0,3.6666666666666665,12.0,12.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,No
PRV51820,5,5000.0,13000,25000,1068.0,4.0,5.4,12.0,12.0,0.2,0.6,0.6,0.6,0.4,0.4,0.4,0.2,1.0,1.0,0.2,0.6,0.0,No
PRV51821,10,13800.0,27000,138000,1068.0,11.5,5.9,12.0,12.0,0.2,0.3,0.5,0.6,0.7,0.0,0.7,0.5,0.8,1.0,0.3,0.5,0.3,No
PRV51822,1,600.0,600,600,1068.0,17.0,3.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,No
PRV51823,11,4048.181818181818,12000,44530,776.7272727272727,5.125,4.909090909090909,12.0,12.0,0.09090909090909091,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.45454545454545453,0.18181818181818182,0.6363636363636364,0.45454545454545453,0.7272727272727273,0.8181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,No
PRV51824,10,5990.0,10000,59900,1068.0,6.9,6.6,12.0,12.0,0.5,0.3,0.2,0.9,0.9,0.2,0.5,0.5,0.9,1.0,0.4,0.6,0.5,No
PRV51826,21,12619.047619047618,57000,265000,1068.0,5.809523809523809,5.238095238095238,12.0,12.0,0.23809523809523808,0.5238095238095238,0.3333333333333333,0.6666666666666666,0.6190476190476191,0.19047619047619047,0.38095238095238093,0.47619047619047616,0.7619047619047619,0.8095238095238095,0.3333333333333333,0.47619047619047616,0.19047619047619047,Yes
PRV51827,18,7222.222222222223,22000,130000,1068.0,6.722222222222222,6.055555555555555,12.0,12.0,0.2777777777777778,0.5,0.6111111111111112,0.7222222222222222,0.6666666666666666,0.16666666666666666,0.5555555555555556,0.5,1.0,0.8333333333333334,0.5555555555555556,0.3333333333333333,0.1111111111111111,No
PRV51828,11,10090.90909090909,23000,111000,1068.0,3.3636363636363638,6.0,12.0,12.0,0.2727272727272727,0.2727272727272727,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.36363636363636365,0.45454545454545453,0.6363636363636364,0.8181818181818182,1.0,0.2727272727272727,0.45454545454545453,0.0,No
PRV51829,5,7200.0,14000,36000,1068.0,10.0,6.0,12.0,12.0,0.0,0.6,0.8,1.0,0.4,0.0,0.6,0.6,0.8,1.0,0.4,0.2,0.2,No
PRV51830,6,3333.3333333333335,5000,20000,1068.0,4.0,4.333333333333333,12.0,12.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.16666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,No
PRV51831,2,14000.0,14000,28000,1068.0,4.0,4.5,12.0,12.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,No
PRV51833,3,5000.0,10000,15000,1068.0,3.3333333333333335,5.333333333333333,12.0,12.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,No
PRV51836,1794,281.4938684503902,5600,505000,2.9264214046822743,,4.229096989966555,11.937569676700111,11.866220735785953,0.1399108138238573,0.42865105908584167,0.42474916387959866,0.5133779264214047,0.3433667781493868,0.1443701226309922,0.3032329988851728,0.38238573021181715,0.6661092530657748,0.7525083612040134,0.2987736900780379,0.3188405797101449,0.08138238573021182,Yes
PRV51837,104,1926.0576923076924,36000,200310,147.3009708737864,7.0,4.019230769230769,11.884615384615385,11.76923076923077,0.17307692307692307,0.5384615384615384,0.33653846153846156,0.6153846153846154,0.3557692307692308,0.16346153846153846,0.34615384615384615,0.3173076923076923,0.5480769230769231,0.7019230769230769,0.3173076923076923,0.23076923076923078,0.08653846153846154,No
PRV51838,200,270.0,3300,54000,4.35,,4.38,12.0,11.995,0.14,0.56,0.37,0.56,0.37,0.19,0.375,0.46,0.68,0.67,0.29,0.29,0.125,No
PRV51840,118,3225.423728813559,57000,380600,355.6949152542373,5.948717948717949,4.406779661016949,12.0,11.898305084745763,0.17796610169491525,0.4067796610169492,0.4322033898305085,0.5932203389830508,0.3983050847457627,0.1016949152542373,0.3389830508474576,0.3728813559322034,0.6694915254237288,0.7542372881355932,0.3305084745762712,0.2796610169491525,0.13559322033898305,Yes
PRV51841,56,2362.6785714285716,57000,132310,159.53571428571428,5.875,4.821428571428571,12.0,12.0,0.08928571428571429,0.39285714285714285,0.42857142857142855,0.6607142857142857,0.48214285714285715,0.125,0.39285714285714285,0.42857142857142855,0.7857142857142857,0.7321428571428571,0.3392857142857143,0.35714285714285715,0.08928571428571429,No
PRV51842,294,4151.700680272109,45000,1220600,422.43150684931504,4.923076923076923,4.459183673469388,11.877551020408163,11.870748299319727,0.19727891156462585,0.48639455782312924,0.3673469387755102,0.5918367346938775,0.47619047619047616,0.1326530612244898,0.3877551020408163,0.43537414965986393,0.7312925170068028,0.7142857142857143,0.23129251700680273,0.29931972789115646,0.09183673469387756,Yes
PRV51843,50,376.2,3100,18810,1.0,,3.84,11.76,12.0,0.22,0.44,0.36,0.54,0.38,0.12,0.24,0.28,0.56,0.62,0.2,0.44,0.1,No
PRV51845,45,2450.6666666666665,32000,110280,262.6222222222222,4.7272727272727275,4.133333333333334,11.733333333333333,11.755555555555556,0.17777777777777778,0.5555555555555556,0.37777777777777777,0.6444444444444445,0.37777777777777777,0.1111111111111111,0.26666666666666666,0.4444444444444444,0.6222222222222222,0.7777777777777778,0.2222222222222222,0.24444444444444444,0.044444444444444446,No
PRV51846,29,657.5862068965517,10000,19070,77.10344827586206,4.5,4.413793103448276,12.0,12.0,0.06896551724137931,0.5172413793103449,0.4827586206896552,0.4827586206896552,0.3793103448275862,0.1724137931034483,0.3103448275862069,0.5172413793103449,0.6206896551724138,0.7931034482758621,0.2413793103448276,0.3448275862068966,0.06896551724137931,No
PRV51847,42,224.28571428571428,2700,9420,0.0,,3.9047619047619047,12.0,12.0,0.19047619047619047,0.5238095238095238,0.3333333333333333,0.5476190476190477,0.30952380952380953,0.19047619047619047,0.2619047619047619,0.21428571428571427,0.5476190476190477,0.7619047619047619,0.38095238095238093,0.30952380952380953,0.047619047619047616,No
PRV51848,57,275.0877192982456,3300,15680,0.0,,4.280701754385965,12.0,12.0,0.17543859649122806,0.543859649122807,0.42105263157894735,0.631578947368421,0.3684210526315789,0.14035087719298245,0.21052631578947367,0.47368421052631576,0.631578947368421,0.7017543859649122,0.24561403508771928,0.2631578947368421,0.19298245614035087,No
PRV51849,146,346.71232876712327,9000,50620,25.91780821917808,3.0,4.068493150684931,11.835616438356164,11.924657534246576,0.0684931506849315,0.5273972602739726,0.4657534246575342,0.547945205479452,0.2328767123287671,0.13013698630136986,0.2876712328767123,0.3767123287671233,0.7054794520547946,0.6986301369863014,0.3013698630136986,0.2465753424657534,0.07534246575342465,No
PRV51851,472,1418.4110169491526,57000,669490,118.33617021276596,4.773584905660377,4.396186440677966,11.711864406779661,11.864406779661017,0.1652542372881356,0.423728813559322,0.423728813559322,0.5508474576271186,0.4004237288135593,0.15677966101694915,0.3029661016949153,0.3834745762711864,0.6758474576271186,0.7627118644067796,0.2860169491525424,0.3538135593220339,0.09957627118644068,Yes
PRV51852,19,407.36842105263156,3300,7740,3.1578947368421053,,4.105263157894737,12.0,12.0,0.10526315789473684,0.5789473684210527,0.5263157894736842,0.631578947368421,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.3684210526315789,0.7368421052631579,0.7368421052631579,0.21052631578947367,0.21052631578947367,0.0,No
PRV51855,120,1209.75,24000,145170,144.06666666666666,3.75,4.05,11.8,11.766666666666667,0.15,0.4083333333333333,0.425,0.5833333333333334,0.3333333333333333,0.1,0.2833333333333333,0.38333333333333336,0.625,0.7333333333333333,0.21666666666666667,0.3333333333333333,0.03333333333333333,No
PRV51856,117,269.2307692307692,2200,31500,2.5641025641025643,,4.111111111111111,11.897435897435898,12.0,0.13675213675213677,0.37606837606837606,0.4358974358974359,0.5299145299145299,0.3247863247863248,0.15384615384615385,0.3247863247863248,0.36752136752136755,0.6495726495726496,0.6666666666666666,0.23931623931623933,0.3162393162393162,0.10256410256410256,No
PRV51857,57,6727.894736842105,57000,383490,476.7857142857143,5.1923076923076925,5.035087719298246,12.0,11.736842105263158,0.21052631578947367,0.43859649122807015,0.43859649122807015,0.5964912280701754,0.43859649122807015,0.22807017543859648,0.5614035087719298,0.40350877192982454,0.7017543859649122,0.7894736842105263,0.45614035087719296,0.3684210526315789,0.05263157894736842,Yes
PRV51858,61,235.7377049180328,3300,14380,3.278688524590164,,4.180327868852459,11.40983606557377,12.0,0.14754098360655737,0.4426229508196721,0.4098360655737705,0.5409836065573771,0.3442622950819672,0.16393442622950818,0.3442622950819672,0.39344262295081966,0.639344262295082,0.7049180327868853,0.2459016393442623,0.29508196721311475,0.09836065573770492,No
PRV51859,65,238.46153846153845,3400,15500,2.4615384615384617,,4.153846153846154,12.0,12.0,0.18461538461538463,0.47692307692307695,0.2153846153846154,0.5846153846153846,0.3076923076923077,0.15384615384615385,0.3384615384615385,0.35384615384615387,0.676923076923077,0.7538461538461538,0.3230769230769231,0.36923076923076925,0.07692307692307693,No
PRV51860,776,315.21907216494844,10000,244610,7.231958762886598,5.5,4.216494845360825,11.925257731958762,11.905927835051546,0.13144329896907217,0.36726804123711343,0.3801546391752577,0.5760309278350515,0.3646907216494845,0.1791237113402062,0.2693298969072165,0.3582474226804124,0.6829896907216495,0.7255154639175257,0.31056701030927836,0.28994845360824745,0.07989690721649484,No
PRV51861,21,131.42857142857142,900,2760,0.0,,4.095238095238095,12.0,12.0,0.09523809523809523,0.47619047619047616,0.5238095238095238,0.6666666666666666,0.2857142857142857,0.19047619047619047,0.23809523809523808,0.23809523809523808,0.6190476190476191,0.6666666666666666,0.2857142857142857,0.23809523809523808,0.14285714285714285,No
PRV51862,20,4643.5,24000,92870,427.7,4.75,4.2,12.0,12.0,0.2,0.45,0.4,0.5,0.4,0.3,0.3,0.5,0.6,0.7,0.3,0.2,0.0,No
PRV51863,73,3927.3972602739727,36000,286700,256.14084507042253,7.894736842105263,5.123287671232877,11.835616438356164,12.0,0.2054794520547945,0.4794520547945205,0.4520547945205479,0.6712328767123288,0.4931506849315068,0.1643835616438356,0.3698630136986301,0.4794520547945205,0.7397260273972602,0.863013698630137,0.3972602739726027,0.2876712328767123,0.2054794520547945,No
PRV51864,133,684.8872180451128,36000,91090,50.661654135338345,2.8333333333333335,4.195488721804511,11.819548872180452,11.80451127819549,0.06015037593984962,0.5037593984962406,0.44360902255639095,0.45112781954887216,0.3082706766917293,0.13533834586466165,0.3458646616541353,0.38345864661654133,0.6842105263157895,0.7142857142857143,0.2706766917293233,0.3458646616541353,0.11278195488721804,No
PRV51865,28,416.7857142857143,3300,11670,0.0,,3.75,11.571428571428571,12.0,0.07142857142857142,0.32142857142857145,0.35714285714285715,0.5,0.17857142857142858,0.10714285714285714,0.32142857142857145,0.21428571428571427,0.7142857142857143,0.7857142857142857,0.25,0.2857142857142857,0.03571428571428571,No
PRV51867,102,315.0,3300,32130,2.9411764705882355,,4.147058823529412,12.0,11.843137254901961,0.21568627450980393,0.4215686274509804,0.3627450980392157,0.4803921568627451,0.47058823529411764,0.13725490196078433,0.35294117647058826,0.37254901960784315,0.6764705882352942,0.6078431372549019,0.27450980392156865,0.3137254901960784,0.09803921568627451,No
PRV51868,144,7636.875,57000,1099710,730.2877697841726,5.45,4.770833333333333,11.833333333333334,12.0,0.19444444444444445,0.4513888888888889,0.4097222222222222,0.6388888888888888,0.4583333333333333,0.1597222222222222,0.3819444444444444,0.4652777777777778,0.7430555555555556,0.7986111111111112,0.3402777777777778,0.2847222222222222,0.09027777777777778,Yes
PRV51869,21,1260.952380952381,18000,26480,105.04761904761905,4.5,4.095238095238095,12.0,12.0,0.09523809523809523,0.42857142857142855,0.38095238095238093,0.5238095238095238,0.3333333333333333,0.19047619047619047,0.3333333333333333,0.19047619047619047,0.7619047619047619,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.09523809523809523,No
PRV51870,55,350.72727272727275,3300,19290,1.0909090909090908,,3.8727272727272726,11.781818181818181,11.781818181818181,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.509090909090909,0.32727272727272727,0.16363636363636364,0.3090909090909091,0.3090909090909091,0.5272727272727272,0.6909090909090909,0.2727272727272727,0.32727272727272727,0.07272727272727272,No
